Store,Dept,Date,IsHoliday,Weekly_Pred,Wk
13,83,2011-12-23,False,7545.502811502965,51
13,83,2011-12-30,True,5765.410948634983,52
13,85,2011-11-04,False,4332.684205844351,44
13,85,2011-11-11,False,5262.1459587081645,45
13,85,2011-11-18,False,4203.578235568019,46
13,85,2011-11-25,True,3704.106893634877,47
13,85,2011-12-02,False,4998.480566083186,48
13,85,2011-12-09,False,7607.044593180466,49
13,85,2011-12-16,False,10827.940230773836,50
13,85,2011-12-23,False,12752.775350513764,51
13,85,2011-12-30,True,5170.160739313738,52
13,87,2011-11-04,False,15927.49467880715,44
13,87,2011-11-11,False,15081.618404310755,45
13,87,2011-11-18,False,14259.906822453828,46
13,87,2011-11-25,True,15805.628681628208,47
13,87,2011-12-02,False,14620.400562245668,48
13,87,2011-12-09,False,15886.590387864779,49
13,87,2011-12-16,False,14945.04093474633,50
13,87,2011-12-23,False,21126.553348678994,51
13,87,2011-12-30,True,15183.867772286667,52
13,90,2011-11-04,False,120792.2809789508,44
13,90,2011-11-11,False,122713.83714633128,45
13,90,2011-11-18,False,127346.43820122513,46
13,90,2011-11-25,True,137879.3123244777,47
13,90,2011-12-02,False,101898.98896806943,48
13,90,2011-12-09,False,123349.11795088706,49
13,90,2011-12-16,False,130624.12653762469,50
13,90,2011-12-23,False,156840.33012347427,51
13,90,2011-12-30,True,114675.87338748554,52
13,91,2011-11-04,False,75224.26217665218,44
13,91,2011-11-11,False,79216.10011875522,45
13,91,2011-11-18,False,81768.78359853044,46
13,91,2011-11-25,True,76229.09733721208,47
13,91,2011-12-02,False,58075.93353875152,48
13,91,2011-12-09,False,75816.45377227891,49
13,91,2011-12-16,False,79739.61259257953,50
13,91,2011-12-23,False,84598.03030899828,51
13,91,2011-12-30,True,66715.41281120184,52
13,92,2011-11-04,False,168386.18169043073,44
13,92,2011-11-11,False,175242.4222504051,45
13,92,2011-11-18,False,188462.91812353095,46
13,92,2011-11-25,True,206132.75152594317,47
13,92,2011-12-02,False,139943.1430512793,48
13,92,2011-12-09,False,175427.18471613733,49
13,92,2011-12-16,False,187378.15667753713,50
13,92,2011-12-23,False,209142.80028934707,51
13,92,2011-12-30,True,150440.68922002806,52
13,93,2011-11-04,False,51453.87049756899,44
13,93,2011-11-11,False,57053.45617059227,45
13,93,2011-11-18,False,59668.7270262513,46
13,93,2011-11-25,True,60312.5537431693,47
13,93,2011-12-02,False,38012.28773884594,48
13,93,2011-12-09,False,50307.21978851949,49
13,93,2011-12-16,False,54636.04184280528,50
13,93,2011-12-23,False,65918.2281967813,51
13,93,2011-12-30,True,48466.93565463499,52
13,94,2011-11-04,False,63261.94992467743,44
13,94,2011-11-11,False,64630.272290698835,45
13,94,2011-11-18,False,66005.0789885515,46
13,94,2011-11-25,True,80408.79031932815,47
13,94,2011-12-02,False,49946.07544397445,48
13,94,2011-12-09,False,63011.19075803641,49
13,94,2011-12-16,False,68150.76969460653,50
13,94,2011-12-23,False,90365.18121328595,51
13,94,2011-12-30,True,64163.244387084764,52
13,95,2011-11-04,False,116525.19439122149,44
13,95,2011-11-11,False,121475.33568070362,45
13,95,2011-11-18,False,123181.68810326018,46
13,95,2011-11-25,True,123474.13470568958,47
13,95,2011-12-02,False,97888.3042406236,48
13,95,2011-12-09,False,120982.74759659881,49
13,95,2011-12-16,False,131161.3828122196,50
13,95,2011-12-23,False,152382.75698917318,51
13,95,2011-12-30,True,119693.36888773463,52
13,96,2011-11-04,False,7821.4281531299475,44
13,96,2011-11-11,False,7283.561441923437,45
13,96,2011-11-18,False,7509.389290445469,46
13,96,2011-11-25,True,9590.569195466436,47
13,96,2011-12-02,False,6754.47634337293,48
13,96,2011-12-09,False,7248.485607845756,49
13,96,2011-12-16,False,7585.753600699313,50
13,96,2011-12-23,False,12089.480846029484,51
13,96,2011-12-30,True,9373.938467307034,52
13,97,2011-11-04,False,27456.806193543773,44
13,97,2011-11-11,False,27044.755482380966,45
13,97,2011-11-18,False,27397.75308326137,46
13,97,2011-11-25,True,24965.670314408027,47
13,97,2011-12-02,False,20540.38149692767,48
13,97,2011-12-09,False,26484.65251208642,49
13,97,2011-12-16,False,27848.02407763427,50
13,97,2011-12-23,False,33915.598629237546,51
13,97,2011-12-30,True,24658.046325400137,52
13,98,2011-11-04,False,14376.6418678854,44
13,98,2011-11-11,False,14361.500654757896,45
13,98,2011-11-18,False,16163.644860006385,46
13,98,2011-11-25,True,22294.9453776444,47
13,98,2011-12-02,False,11726.238660620551,48
13,98,2011-12-09,False,17373.88855949217,49
13,98,2011-12-16,False,20791.019816614196,50
13,98,2011-12-23,False,24333.10956384733,51
13,98,2011-12-30,True,13787.854129433148,52
13,99,2011-11-11,False,35.063688031019545,45
13,99,2011-11-25,True,35.063688031019545,47
13,99,2011-12-09,False,40.49088038994829,49
13,99,2011-12-16,False,35.839001225152224,50
13,99,2011-12-23,False,35.17444705875279,51
13,99,2011-12-30,True,35.07951074926715,52
14,1,2011-11-04,False,51613.54152818926,44
14,1,2011-11-11,False,17149.763335026902,45
14,1,2011-11-18,False,19544.466709712477,46
14,1,2011-11-25,True,22689.26008532088,47
14,1,2011-12-02,False,36533.28808290425,48
14,1,2011-12-09,False,48798.74171580468,49
14,1,2011-12-16,False,64184.681034390356,50
14,1,2011-12-23,False,89578.20011201533,51
14,1,2011-12-30,True,24633.19293169965,52
14,2,2011-11-04,False,73669.27678513584,44
14,2,2011-11-11,False,69690.05854082279,45
14,2,2011-11-18,False,68237.46983247578,46
14,2,2011-11-25,True,67584.87765567473,47
14,2,2011-12-02,False,70957.28182359823,48
14,2,2011-12-09,False,77760.41717515503,49
14,2,2011-12-16,False,81215.13678515647,50
14,2,2011-12-23,False,109400.79449843218,51
14,2,2011-12-30,True,57841.74168815095,52
14,3,2011-11-04,False,10344.870994190664,44
14,3,2011-11-11,False,11142.405714032693,45
14,3,2011-11-18,False,10717.665992251215,46
14,3,2011-11-25,True,15724.312776337583,47
14,3,2011-12-02,False,13824.245994980443,48
14,3,2011-12-09,False,15096.609164412035,49
14,3,2011-12-16,False,16666.171037379405,50
14,3,2011-12-23,False,22554.712697147377,51
14,3,2011-12-30,True,10279.875003519006,52
14,4,2011-11-04,False,52139.774562714854,44
14,4,2011-11-11,False,50260.55624924374,45
14,4,2011-11-18,False,50901.51110581769,46
14,4,2011-11-25,True,58108.66717717503,47
14,4,2011-12-02,False,48777.22132533612,48
14,4,2011-12-09,False,50617.843865869756,49
14,4,2011-12-16,False,51058.20937470132,50
14,4,2011-12-23,False,63115.43054253643,51
14,4,2011-12-30,True,47172.77078303931,52
14,5,2011-11-04,False,31960.374560235137,44
14,5,2011-11-11,False,39961.87822545234,45
14,5,2011-11-18,False,36801.94553168259,46
14,5,2011-11-25,True,113958.54842086903,47
14,5,2011-12-02,False,62656.091592701894,48
14,5,2011-12-09,False,77116.64217328165,49
14,5,2011-12-16,False,104998.88196832345,50
14,5,2011-12-23,False,152295.46519935637,51
14,5,2011-12-30,True,54313.806357702495,52
14,6,2011-11-04,False,5780.999466225012,44
14,6,2011-11-11,False,3837.593339085992,45
14,6,2011-11-18,False,4112.171446486816,46
14,6,2011-11-25,True,28899.213997520466,47
14,6,2011-12-02,False,8583.86023676069,48
14,6,2011-12-09,False,11379.11852331061,49
14,6,2011-12-16,False,17087.751499457492,50
14,6,2011-12-23,False,36023.467661992,51
14,6,2011-12-30,True,9055.384769141836,52
14,7,2011-11-04,False,37482.32626114124,44
14,7,2011-11-11,False,59377.739041495486,45
14,7,2011-11-18,False,66350.95145551892,46
14,7,2011-11-25,True,176488.82206336214,47
14,7,2011-12-02,False,117583.43463842315,48
14,7,2011-12-09,False,168233.5867549607,49
14,7,2011-12-16,False,220575.15497820784,50
14,7,2011-12-23,False,335798.3104569993,51
14,7,2011-12-30,True,67396.02114752917,52
14,8,2011-11-04,False,56179.52156622767,44
14,8,2011-11-11,False,57928.50979300133,45
14,8,2011-11-18,False,53232.42184894088,46
14,8,2011-11-25,True,50011.36557940323,47
14,8,2011-12-02,False,51747.13262654582,48
14,8,2011-12-09,False,57140.331605981555,49
14,8,2011-12-16,False,60226.13770920984,50
14,8,2011-12-23,False,68442.41885550375,51
14,8,2011-12-30,True,44950.64134697629,52
14,9,2011-11-04,False,15328.91807325588,44
14,9,2011-11-11,False,14022.075962068113,45
14,9,2011-11-18,False,12260.556665214885,46
14,9,2011-11-25,True,23154.850177735785,47
14,9,2011-12-02,False,16601.980753586027,48
14,9,2011-12-09,False,15282.700424305121,49
14,9,2011-12-16,False,18466.056087846955,50
14,9,2011-12-23,False,31524.097343859787,51
14,9,2011-12-30,True,13026.214799504149,52
14,10,2011-11-04,False,19002.577389701448,44
14,10,2011-11-11,False,17526.104976166025,45
14,10,2011-11-18,False,16244.53498415925,46
14,10,2011-11-25,True,19945.94754538866,47
14,10,2011-12-02,False,18848.49260047398,48
14,10,2011-12-09,False,19746.11787897222,49
14,10,2011-12-16,False,22079.756308048924,50
14,10,2011-12-23,False,24930.43574578326,51
14,10,2011-12-30,True,19111.17488741609,52
14,11,2011-11-04,False,18235.519831913458,44
14,11,2011-11-11,False,18885.33302597327,45
14,11,2011-11-18,False,16520.59396674292,46
14,11,2011-11-25,True,24174.319289733045,47
14,11,2011-12-02,False,25675.225744130184,48
14,11,2011-12-09,False,28293.130357271708,49
14,11,2011-12-16,False,25366.969560920552,50
14,11,2011-12-23,False,25646.85339432494,51
14,11,2011-12-30,True,16093.426762164625,52
14,12,2011-11-04,False,4943.934237299845,44
14,12,2011-11-11,False,4648.848747838119,45
14,12,2011-11-18,False,4887.969011620573,46
14,12,2011-11-25,True,3908.611982706164,47
14,12,2011-12-02,False,3548.675645491389,48
14,12,2011-12-09,False,3429.3967173604265,49
14,12,2011-12-16,False,3159.513416444895,50
14,12,2011-12-23,False,2892.636106233126,51
14,12,2011-12-30,True,2007.0730063454482,52
14,13,2011-11-04,False,61763.061633776546,44
14,13,2011-11-11,False,59609.778977833565,45
14,13,2011-11-18,False,56401.01637955342,46
14,13,2011-11-25,True,54966.66142464596,47
14,13,2011-12-02,False,53991.53497500817,48
14,13,2011-12-09,False,53790.43641114933,49
14,13,2011-12-16,False,49273.35593355459,50
14,13,2011-12-23,False,55092.3804447988,51
14,13,2011-12-30,True,42440.11191654731,52
14,14,2011-11-04,False,23409.52870365106,44
14,14,2011-11-11,False,24602.79381654456,45
14,14,2011-11-18,False,28068.617024900705,46
14,14,2011-11-25,True,65960.44709135406,47
14,14,2011-12-02,False,29774.797997978938,48
14,14,2011-12-09,False,36046.47103985105,49
14,14,2011-12-16,False,44809.54723317249,50
14,14,2011-12-23,False,77865.73350257917,51
14,14,2011-12-30,True,28193.754947859532,52
14,16,2011-11-04,False,-2403.8062721499628,44
14,16,2011-11-11,False,-2322.282651146902,45
14,16,2011-11-18,False,-2736.9937265874505,46
14,16,2011-11-25,True,-2361.695501798019,47
14,16,2011-12-02,False,-3984.281853188614,48
14,16,2011-12-09,False,-4768.753407403659,49
14,16,2011-12-16,False,-2002.834845120662,50
14,16,2011-12-23,False,-2626.766420015979,51
14,16,2011-12-30,True,5176.889275802233,52
14,17,2011-11-04,False,21912.47962917327,44
14,17,2011-11-11,False,22922.278174569772,45
14,17,2011-11-18,False,22105.45796670036,46
14,17,2011-11-25,True,30684.24267443965,47
14,17,2011-12-02,False,23317.298169229136,48
14,17,2011-12-09,False,27199.56178271441,49
14,17,2011-12-16,False,28836.116974414606,50
14,17,2011-12-23,False,41026.51023269611,51
14,17,2011-12-30,True,17611.38272150725,52
14,18,2011-11-04,False,17902.48181697721,44
14,18,2011-11-11,False,23603.097925599177,45
14,18,2011-11-18,False,33667.31160689379,46
14,18,2011-11-25,True,67363.28587798282,47
14,18,2011-12-02,False,94639.94580202435,48
14,18,2011-12-09,False,85882.17344247797,49
14,18,2011-12-16,False,62102.12075495449,50
14,18,2011-12-23,False,53652.241664162844,51
14,18,2011-12-30,True,17263.516973028185,52
14,19,2011-11-04,False,1044.7569031928265,44
14,19,2011-11-11,False,1378.76137002152,45
14,19,2011-11-18,False,1096.7551706486684,46
14,19,2011-11-25,True,1086.2033548296067,47
14,19,2011-12-02,False,1375.3207465734467,48
14,19,2011-12-09,False,1000.3318255566406,49
14,19,2011-12-16,False,1035.9636542245194,50
14,19,2011-12-23,False,973.1700849415033,51
14,19,2011-12-30,True,478.37269796689384,52
14,20,2011-11-04,False,9474.747704803536,44
14,20,2011-11-11,False,9238.846393082587,45
14,20,2011-11-18,False,9621.85950342001,46
14,20,2011-11-25,True,15058.203006391672,47
14,20,2011-12-02,False,7995.162480241827,48
14,20,2011-12-09,False,8334.213750595742,49
14,20,2011-12-16,False,9109.056637148744,50
14,20,2011-12-23,False,10903.921924638202,51
14,20,2011-12-30,True,6422.254197912433,52
14,21,2011-11-04,False,7413.482166269014,44
14,21,2011-11-11,False,8323.33063133637,45
14,21,2011-11-18,False,8135.187170670414,46
14,21,2011-11-25,True,10572.658945567693,47
14,21,2011-12-02,False,8922.419994931346,48
14,21,2011-12-09,False,10668.172635416115,49
14,21,2011-12-16,False,12466.58849740987,50
14,21,2011-12-23,False,18292.83073916118,51
14,21,2011-12-30,True,7036.437521607232,52
14,22,2011-11-04,False,17630.490615773713,44
14,22,2011-11-11,False,17165.827281127218,45
14,22,2011-11-18,False,15425.593509957696,46
14,22,2011-11-25,True,34496.60114154041,47
14,22,2011-12-02,False,19436.648949511182,48
14,22,2011-12-09,False,24799.336662260677,49
14,22,2011-12-16,False,33020.748026576264,50
14,22,2011-12-23,False,49797.74577486208,51
14,22,2011-12-30,True,20652.1591528886,52
14,23,2011-11-04,False,39739.441347531305,44
14,23,2011-11-11,False,36415.86213168288,45
14,23,2011-11-18,False,32357.414705886946,46
14,23,2011-11-25,True,49860.207251717104,47
14,23,2011-12-02,False,38921.85605766461,48
14,23,2011-12-09,False,55564.21461521966,49
14,23,2011-12-16,False,65942.16412194667,50
14,23,2011-12-23,False,103932.8532683233,51
14,23,2011-12-30,True,30827.036591672608,52
14,24,2011-11-04,False,7638.105445043073,44
14,24,2011-11-11,False,8192.853925119522,45
14,24,2011-11-18,False,6658.599563787864,46
14,24,2011-11-25,True,16683.848200789365,47
14,24,2011-12-02,False,10331.582394119963,48
14,24,2011-12-09,False,13586.238289565725,49
14,24,2011-12-16,False,16317.961693671226,50
14,24,2011-12-23,False,21296.696917254387,51
14,24,2011-12-30,True,5594.761514842139,52
14,25,2011-11-04,False,14324.894518418705,44
14,25,2011-11-11,False,12437.568636897426,45
14,25,2011-11-18,False,12141.681427641855,46
14,25,2011-11-25,True,16368.261726368297,47
14,25,2011-12-02,False,11812.454323976304,48
14,25,2011-12-09,False,14704.627657678,49
14,25,2011-12-16,False,18180.001179648774,50
14,25,2011-12-23,False,29168.006331147513,51
14,25,2011-12-30,True,23663.620207927048,52
14,26,2011-11-04,False,14370.935663645483,44
14,26,2011-11-11,False,13048.130049683139,45
14,26,2011-11-18,False,10353.171332934124,46
14,26,2011-11-25,True,21927.573203842956,47
14,26,2011-12-02,False,12744.492279210386,48
14,26,2011-12-09,False,16236.800041034252,49
14,26,2011-12-16,False,16561.684342017736,50
14,26,2011-12-23,False,24062.250056454657,51
14,26,2011-12-30,True,6647.786510157064,52
14,27,2011-11-04,False,2869.583434349935,44
14,27,2011-11-11,False,2702.947135021811,45
14,27,2011-11-18,False,2522.2238517131,46
14,27,2011-11-25,True,2750.575910008861,47
14,27,2011-12-02,False,3056.659825771389,48
14,27,2011-12-09,False,4127.294414312912,49
14,27,2011-12-16,False,5084.160414654918,50
14,27,2011-12-23,False,8304.52085134439,51
14,27,2011-12-30,True,2996.400952837047,52
14,28,2011-11-04,False,1945.473019471573,44
14,28,2011-11-11,False,1723.9564915036901,45
14,28,2011-11-18,False,1458.4783855978983,46
14,28,2011-11-25,True,1399.659853839073,47
14,28,2011-12-02,False,1300.0981026536526,48
14,28,2011-12-09,False,2007.153082162631,49
14,28,2011-12-16,False,1948.566963561253,50
14,28,2011-12-23,False,1931.9351497881248,51
14,28,2011-12-30,True,1040.6183002758978,52
14,29,2011-11-04,False,9023.028135822567,44
14,29,2011-11-11,False,10204.996480777132,45
14,29,2011-11-18,False,9741.161643310143,46
14,29,2011-11-25,True,12886.739479089772,47
14,29,2011-12-02,False,9885.463091823867,48
14,29,2011-12-09,False,15060.210723387012,49
14,29,2011-12-16,False,17994.452660335504,50
14,29,2011-12-23,False,35909.33853577037,51
14,29,2011-12-30,True,10813.08622222205,52
14,30,2011-11-04,False,4070.3140129187404,44
14,30,2011-11-11,False,4100.2355037032985,45
14,30,2011-11-18,False,3798.877462648983,46
14,30,2011-11-25,True,3734.267333253175,47
14,30,2011-12-02,False,3471.770469026828,48
14,30,2011-12-09,False,4132.93118412498,49
14,30,2011-12-16,False,3653.7948453126182,50
14,30,2011-12-23,False,5101.443197026677,51
14,30,2011-12-30,True,3734.5088944567947,52
14,31,2011-11-04,False,3786.7174968335926,44
14,31,2011-11-11,False,3819.130529095681,45
14,31,2011-11-18,False,2782.0139511637585,46
14,31,2011-11-25,True,4626.315397890282,47
14,31,2011-12-02,False,4375.1614711272305,48
14,31,2011-12-09,False,6231.372949978197,49
14,31,2011-12-16,False,7741.576992264008,50
14,31,2011-12-23,False,11594.335736345174,51
14,31,2011-12-30,True,4180.433284007924,52
14,32,2011-11-04,False,10964.885734728925,44
14,32,2011-11-11,False,12127.638334144322,45
14,32,2011-11-18,False,11062.327511315103,46
14,32,2011-11-25,True,17999.491930316937,47
14,32,2011-12-02,False,17961.21295178361,48
14,32,2011-12-09,False,22869.901995776956,49
14,32,2011-12-16,False,27465.473575184165,50
14,32,2011-12-23,False,61815.75892126384,51
14,32,2011-12-30,True,15472.62498224165,52
14,33,2011-11-04,False,7957.220148478336,44
14,33,2011-11-11,False,9530.117592004539,45
14,33,2011-11-18,False,8698.90301458419,46
14,33,2011-11-25,True,17638.047127638834,47
14,33,2011-12-02,False,11291.917133969098,48
14,33,2011-12-09,False,15338.305730368804,49
14,33,2011-12-16,False,17325.18154821026,50
14,33,2011-12-23,False,22666.49951928993,51
14,33,2011-12-30,True,7227.971584397518,52
14,34,2011-11-04,False,22419.4204163076,44
14,34,2011-11-11,False,22372.83113959984,45
14,34,2011-11-18,False,17862.409998847725,46
14,34,2011-11-25,True,26525.16807292976,47
14,34,2011-12-02,False,18962.508217960858,48
14,34,2011-12-09,False,21994.310464703285,49
14,34,2011-12-16,False,23459.156271538253,50
14,34,2011-12-23,False,31319.08235621203,51
14,34,2011-12-30,True,13910.544041081148,52
14,35,2011-11-04,False,4410.722315055314,44
14,35,2011-11-11,False,4283.452776260208,45
14,35,2011-11-18,False,4024.6311700813003,46
14,35,2011-11-25,True,4213.6881703643285,47
14,35,2011-12-02,False,3934.246977604498,48
14,35,2011-12-09,False,4901.194445472119,49
14,35,2011-12-16,False,4552.809226193133,50
14,35,2011-12-23,False,5576.869189555707,51
14,35,2011-12-30,True,2407.641879151238,52
14,36,2011-11-04,False,3729.2139408819853,44
14,36,2011-11-11,False,3200.9233803109973,45
14,36,2011-11-18,False,2127.863363898374,46
14,36,2011-11-25,True,4115.635371825668,47
14,36,2011-12-02,False,3111.942542064959,48
14,36,2011-12-09,False,4432.991642204495,49
14,36,2011-12-16,False,4745.237449530855,50
14,36,2011-12-23,False,6325.646684586781,51
14,36,2011-12-30,True,2778.6362374796518,52
14,38,2011-11-04,False,108472.47611151019,44
14,38,2011-11-11,False,98626.69502301706,45
14,38,2011-11-18,False,96629.02068334963,46
14,38,2011-11-25,True,88263.45399205745,47
14,38,2011-12-02,False,113296.14935752847,48
14,38,2011-12-09,False,100702.65655707485,49
14,38,2011-12-16,False,101757.8794550719,50
14,38,2011-12-23,False,92835.29849044615,51
14,38,2011-12-30,True,94978.87133073724,52
14,40,2011-11-04,False,70696.37708782643,44
14,40,2011-11-11,False,68018.42878470683,45
14,40,2011-11-18,False,65112.07122991898,46
14,40,2011-11-25,True,59209.16555211722,47
14,40,2011-12-02,False,69477.84163990233,48
14,40,2011-12-09,False,69509.35099879316,49
14,40,2011-12-16,False,67634.914331672,50
14,40,2011-12-23,False,78063.34281746669,51
14,40,2011-12-30,True,59781.34540642836,52
14,41,2011-11-04,False,4420.162542337608,44
14,41,2011-11-11,False,4863.004237254131,45
14,41,2011-11-18,False,5149.27287372564,46
14,41,2011-11-25,True,7586.201427274875,47
14,41,2011-12-02,False,6040.213714146139,48
14,41,2011-12-09,False,8397.13946099195,49
14,41,2011-12-16,False,11628.650952722857,50
14,41,2011-12-23,False,23674.429272347912,51
14,41,2011-12-30,True,5625.924874921286,52
14,42,2011-11-04,False,7746.226536960898,44
14,42,2011-11-11,False,9263.837162741624,45
14,42,2011-11-18,False,7994.953450388348,46
14,42,2011-11-25,True,7027.312694767684,47
14,42,2011-12-02,False,6897.22454947101,48
14,42,2011-12-09,False,6909.83491627245,49
14,42,2011-12-16,False,5990.6316409021,50
14,42,2011-12-23,False,6681.861278022595,51
14,42,2011-12-30,True,5184.7500747055765,52
14,44,2011-11-04,False,4610.800393879955,44
14,44,2011-11-11,False,4943.87668558927,45
14,44,2011-11-18,False,4690.227945820962,46
14,44,2011-11-25,True,8079.107650092385,47
14,44,2011-12-02,False,7313.177484579995,48
14,44,2011-12-09,False,7736.100791359722,49
14,44,2011-12-16,False,8785.33151352222,50
14,44,2011-12-23,False,11467.20772151724,51
14,44,2011-12-30,True,3844.17586363893,52
14,46,2011-11-04,False,28108.721855519434,44
14,46,2011-11-11,False,28833.148414723313,45
14,46,2011-11-18,False,28476.405283162207,46
14,46,2011-11-25,True,29463.693224834416,47
14,46,2011-12-02,False,35112.180384010826,48
14,46,2011-12-09,False,37708.89175428411,49
14,46,2011-12-16,False,44300.682790657665,50
14,46,2011-12-23,False,64125.12352031829,51
14,46,2011-12-30,True,33336.686068313575,52
14,47,2011-12-09,False,3.41653108009569,49
14,47,2011-12-23,False,3.41653108009569,51
14,47,2011-12-30,True,3.41653108009569,52
14,49,2011-11-04,False,12727.622194491025,44
14,49,2011-11-11,False,11352.457935717752,45
14,49,2011-11-18,False,11509.051890175562,46
14,49,2011-11-25,True,7298.766290285057,47
14,49,2011-12-02,False,11537.545830322335,48
14,49,2011-12-09,False,11440.957357147838,49
14,49,2011-12-16,False,8582.613700504453,50
14,49,2011-12-23,False,8901.669801063026,51
14,49,2011-12-30,True,10167.6599861395,52
14,50,2011-11-04,False,1989.7483353643531,44
14,50,2011-11-11,False,1659.3175832580002,45
14,50,2011-11-18,False,1477.7365080110617,46
14,50,2011-11-25,True,1100.3750174937632,47
14,50,2011-12-02,False,2098.7401540382775,48
14,50,2011-12-09,False,1704.1838963343885,49
14,50,2011-12-16,False,1337.3658710298114,50
14,50,2011-12-23,False,1476.3510897455567,51
14,50,2011-12-30,True,1248.4562643727827,52
14,51,2011-12-09,False,15.61326638803634,49
14,52,2011-11-04,False,2029.6189479263671,44
14,52,2011-11-11,False,1724.8692405995455,45
14,52,2011-11-18,False,1784.3605364905095,46
14,52,2011-11-25,True,4063.1723295739616,47
14,52,2011-12-02,False,3154.2158065842846,48
14,52,2011-12-09,False,2527.1258444845816,49
14,52,2011-12-16,False,2389.77003904985,50
14,52,2011-12-23,False,2601.067549691757,51
14,52,2011-12-30,True,1178.2437962381032,52
14,54,2011-11-04,False,-130.94475427019634,44
14,54,2011-11-11,False,-50.31806799879986,45
14,54,2011-11-18,False,-49.16687949898177,46
14,54,2011-11-25,True,-107.30217259575137,47
14,54,2011-12-02,False,156.41794444312117,48
14,54,2011-12-09,False,-116.91372762754317,49
14,54,2011-12-16,False,59.2870078960551,50
14,54,2011-12-23,False,310.68503039621294,51
14,54,2011-12-30,True,-0.4420479511026244,52
14,55,2011-11-04,False,14043.57598410191,44
14,55,2011-11-11,False,40128.45518343926,45
14,55,2011-11-18,False,25498.246081991285,46
14,55,2011-11-25,True,61715.65168635592,47
14,55,2011-12-02,False,37364.27232801247,48
14,55,2011-12-09,False,38911.16601045317,49
14,55,2011-12-16,False,42431.923697614664,50
14,55,2011-12-23,False,67775.88340737043,51
14,55,2011-12-30,True,21899.818716302485,52
14,56,2011-11-04,False,342.51873936529046,44
14,56,2011-11-11,False,232.4525512392969,45
14,56,2011-11-18,False,445.21836343035045,46
14,56,2011-11-25,True,1756.9704422307275,47
14,56,2011-12-02,False,2851.1063434432244,48
14,56,2011-12-09,False,4241.546651672077,49
14,56,2011-12-16,False,3303.4756739517366,50
14,56,2011-12-23,False,2506.181956840856,51
14,56,2011-12-30,True,332.06181614946183,52
14,58,2011-11-04,False,2727.2588888788823,44
14,58,2011-11-11,False,4281.800356641152,45
14,58,2011-11-18,False,4634.863866102555,46
14,58,2011-11-25,True,10644.42105919726,47
14,58,2011-12-02,False,5669.647952071204,48
14,58,2011-12-09,False,7924.07793270589,49
14,58,2011-12-16,False,8742.907028908787,50
14,58,2011-12-23,False,9999.54290161204,51
14,58,2011-12-30,True,4410.169605645563,52
14,59,2011-11-04,False,1641.5814329816112,44
14,59,2011-11-11,False,2599.972593337954,45
14,59,2011-11-18,False,2912.4890479792957,46
14,59,2011-11-25,True,5014.292160540112,47
14,59,2011-12-02,False,6568.669299441879,48
14,59,2011-12-09,False,7777.514833768214,49
14,59,2011-12-16,False,11174.486844649677,50
14,59,2011-12-23,False,27862.52161105255,51
14,59,2011-12-30,True,17245.394517770706,52
14,60,2011-11-04,False,362.951259105295,44
14,60,2011-11-11,False,304.66306238899983,45
14,60,2011-11-18,False,292.14118235423894,46
14,60,2011-11-25,True,255.45473609189102,47
14,60,2011-12-02,False,603.4908077311472,48
14,60,2011-12-09,False,602.696232037247,49
14,60,2011-12-16,False,850.7921717277536,50
14,60,2011-12-23,False,714.7097548341055,51
14,60,2011-12-30,True,293.2964114466704,52
14,67,2011-11-04,False,9346.674605218152,44
14,67,2011-11-11,False,11066.227140767165,45
14,67,2011-11-18,False,10990.795475851173,46
14,67,2011-11-25,True,11237.334071068464,47
14,67,2011-12-02,False,11972.933458003024,48
14,67,2011-12-09,False,15410.427994583193,49
14,67,2011-12-16,False,19941.394279822074,50
14,67,2011-12-23,False,38670.59515925471,51
14,67,2011-12-30,True,13219.411635065553,52
14,71,2011-11-04,False,5931.0817556453,44
14,71,2011-11-11,False,5250.144679627327,45
14,71,2011-11-18,False,4316.42516211354,46
14,71,2011-11-25,True,16292.124689633172,47
14,71,2011-12-02,False,6405.633055325021,48
14,71,2011-12-09,False,5785.111421320995,49
14,71,2011-12-16,False,6328.962803746732,50
14,71,2011-12-23,False,11647.958635357816,51
14,71,2011-12-30,True,6444.9132009750065,52
14,72,2011-11-04,False,83006.30734151049,44
14,72,2011-11-11,False,116219.25557291848,45
14,72,2011-11-18,False,84166.20430558402,46
14,72,2011-11-25,True,469324.37017466145,47
14,72,2011-12-02,False,144141.0404856716,48
14,72,2011-12-09,False,135186.06421965655,49
14,72,2011-12-16,False,186242.3115575372,50
14,72,2011-12-23,False,287917.7075231305,51
14,72,2011-12-30,True,87242.71471669665,52
14,74,2011-11-04,False,24358.75632529622,44
14,74,2011-11-11,False,22320.196659277426,45
14,74,2011-11-18,False,19982.29954500754,46
14,74,2011-11-25,True,37656.058995915584,47
14,74,2011-12-02,False,19781.24672031791,48
14,74,2011-12-09,False,20189.82724442897,49
14,74,2011-12-16,False,20494.012105154477,50
14,74,2011-12-23,False,26558.070837957246,51
14,74,2011-12-30,True,23503.11135755042,52
14,77,2011-11-25,True,0.0,47
14,77,2011-12-02,False,0.0,48
14,77,2011-12-09,False,0.0,49
14,78,2011-12-23,False,0.14346034232363505,51
14,78,2011-12-30,True,0.14346034232363505,52
14,79,2011-11-04,False,35556.573861009514,44
14,79,2011-11-11,False,32763.059433868544,45
14,79,2011-11-18,False,29699.18889723608,46
